
5	 -1, 1, 1, 1, 0, 0, 1; 0, 0, -1, 0, 0, -1; -86; 33, 80, 68.5, 0.29, 6.98, 361.0, 174.03, 1, 72.24, 4.81, 7.76, 5.46, 8.75
6	 0, -1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -2; -81; 33, 80, 68.36, 0.28, 7.02, 299.25, 111.3, 1, 68.5, 4.22, -3.68, 6.28, 7.75

1	 1, 1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -104; 35, 80, 81.31, 0.34, 6.92, 299.25, 116.41, 1, 67.52, 5.33, 36.86, 1.94, 12.75
2	 1, 0, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -99; 36, 80, 78.38, 0.33, 6.94, 324.9, 122.81, 1, 74.41, 4.61, 22.78, 2.95, 11.75
3	 -1, 0, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -94; 35, 80, 79.1, 0.33, 6.98, 299.25, 111.9, 1, 68.29, 3.94, 9.64, 3.89, 10.75
4	 -1, -1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, -2; -89; 34, 80, 79.1, 0.33, 6.98, 266.0, 90.38, 0.98, 66.39, 3.31, -2.62, 4.77, 9.75

1	 0, 1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -105; 34, 80, 73.18, 0.3, 7.02, 247.95, 56.49, 0.88, 60.94, 5.37, 37.74, 1.88, 12.75
2	 1, 1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -101; 35, 80, 70.63, 0.29, 6.97, 304.0, 94.38, 0.99, 67.9, 4.7, 24.6, 2.82, 11.75
3	 1, 1, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, -1; -96; 36, 80, 67.06, 0.28, 6.98, 332.5, 97.02, 0.99, 75.8, 3.98, 10.52, 3.83, 10.75
4	 1, 0, -1, 0, 1, 0, 1; 0, 0, -1, 0, 0, 0; -91; 37, 80, 65.92, 0.27, 7.02, 304.0, 47.14, 0.84, 75.24, 3.21, 15.43, 4.91, 9.75
5	 0, -1, 1, 0, 1, 0, 1; 0, 0, -1, 0, -1, 0; -86; 37, 80, 64.8, 0.27, 6.98, 299.25, 38.13, 0.76, 79.71, 2.44, 20.34, 5.99, 8.75
6	 0, 0, -1, 0, 1, 0, 0; 0, 0, -1, -1, -2, 0; -82; 37, 80, 63.72, 0.27, 7.02, 273.6, 7.85, 0.16, 76.59, 1.67, 25.25, 7.07, 7.75

1	 1, 1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -102; 35, 80, 96.05, 0.4, 6.92, 299.25, 143.98, 1, 63.28, 5.33, 36.86, 1.94, 12.75
2	 -1, 0, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 0; -97; 34, 80, 97.86, 0.41, 6.92, 299.25, 157.04, 1, 61.31, 4.7, 44.6, 2.82, 11.75
3	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -92; 34, 80, 95.94, 0.4, 6.92, 332.5, 188.41, 1, 61.74, 4.07, 32.34, 3.7, 10.75
4	 0, -1, 0, 0, 1, 0, 0; 0, 0, -1, 0, 0, 0; -87; 34, 80, 93.66, 0.39, 6.92, 299.25, 151.29, 1, 62.28, 3.44, 40.08, 4.58, 9.75
5	 0, -1, 1, 0, 1, 0, 1; 0, 0, -2, 0, -1, 1; -82; 34, 80, 93.6, 0.39, 6.89, 288.8, 140.79, 1, 66.09, 2.81, 47.82, 5.46, 8.75

1	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -105; 34, 80, 72.46, 0.3, 7.07, 247.95, 54.65, 0.87, 61.22, 5.37, 37.74, 1.88, 12.75
2	 0, 1, 1, 1, 1, 0, 0; 0, 0, -1, 0, 0, 1; -101; 34, 80, 70.68, 0.29, 7.02, 304.0, 108.35, 1, 65.75, 5.74, 45.48, 2.76, 11.75
3	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -96; 34, 80, 69.6, 0.29, 7.11, 275.5, 76.35, 0.94, 62.41, 5.11, 33.22, 3.64, 10.75
4	 -1, 1, 0, 0, 1, 1, 0; 0, 0, -1, 0, 0, 0; -91; 33, 80, 69.69, 0.29, 7.16, 275.5, 90.0, 0.97, 60.36, 4.52, 41.78, 4.46, 9.75
5	 0, 1, 0, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -86; 33, 80, 69.6, 0.29, 7.19, 275.5, 90.08, 0.98, 60.39, 3.93, 30.34, 5.28, 8.75
